channel,acquireIndividualId,acquireInfectionIds,acquireTime,concurrentInfectionIds,node_id,transmitGametocyteDensities,transmitIndividualId,transmitInfectionIds,transmitTime,vectorId
group,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
sim_id,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941,1b2eae64-8120-ec11-9ecd-9440c9bee941
3689,0,[],9201,[],340461476,"[0.1655520051718, 2.320359706879, 223.1544036865]",1114,"[312471, 312968, 313489]",9201,9717864
3690,0,[],9201,[],340461476,"[0.2455935031176, 0.1468613445759, 252.5015716553, 26.44699478149, 43.03956985474, 0.2765033245087]",1144,"[312803, 313196, 313365, 313437, 313578, 313696]",9201,9724116
3691,0,[],9201,[],340461476,"[1.334848761559, 325.9830322266]",1043,"[312067, 313576]",9201,9727255
3692,0,[],9201,[],340461476,"[52.93431854248, 12.7476568222]",1086,"[313447, 313589]",9201,9720921
3693,0,[],9201,[],340461476,"[0.01413120049983, 0.8666064143181]",836,"[313274, 313330]",9201,9717749
3694,0,[],9201,[],340461476,"[0.08006620407104, 40.67928695679]",1044,"[313308, 313411]",9201,9720686
3695,0,[],9201,[],340461476,"[0.0002896332589444, 0.005755446851254, 38.52174758911]",1100,"[311899, 312412, 313398]",9201,9676516
3696,0,[],9201,[],340461476,"[0.06929884105921, 42.48811721802, 17.1504535675]",1106,"[312736, 313199, 313230]",9201,9726920
3697,0,[],9201,[],340461476,"[0.001091707265005, 22.99338150024, 7.117253303528]",1080,"[311634, 312338, 313618]",9201,9714137
3698,0,[],9201,[],340461476,[147.2834625244],1126,[313497],9201,9730892
3699,0,[],9201,[],340461476,"[2.717304706573, 0.000471400009701]",493,"[313426, 313742]",9201,9724532
3700,0,[],9201,[],340461476,"[0.05269526690245, 19.04519271851, 104.3682785034]",1097,"[312286, 313109, 313381]",9201,9727701
3701,0,[],9201,[],340461476,"[0.1964757144451, 145.1901702881, 0.001383378403261]",1060,"[312456, 313541, 313797]",9201,9727680
3702,0,[],9201,[],340461476,"[0.344742000103, 0.003434200072661]",236,"[313648, 313671]",9201,9721321
3703,0,[],9201,[],340461476,[63.10834884644],1195,[313117],9201,9727514
3704,0,[],9201,[],340461476,"[11.44097137451, 0.007817599922419]",99,"[313586, 313643]",9201,9686351
3705,0,[],9201,[],340461476,"[0.1655520051718, 2.320359706879, 223.1544036865]",1114,"[312471, 312968, 313489]",9201,9717969
3706,0,[],9201,[],340461476,"[2.602930545807, 0.002897399943322]",707,"[313435, 313711]",9201,9717957
3707,0,[],9201,[],340461476,[78.17707824707],1088,[313108],9201,9727333
3708,0,[],9201,[],340461476,"[0.006096454337239, 400.3686523438]",1204,"[312217, 313259]",9201,9720958
3709,0,[],9201,[],340461476,"[2.743811368942, 31.05249595642]",1159,"[312863, 313091]",9201,9720692
3710,0,[],9201,[],340461476,"[0.06929884105921, 42.48811721802, 17.1504535675]",1106,"[312736, 313199, 313230]",9201,9701590
3711,1092,[314286],9201,[311743],340461476,"[24.04740333557, 82.65403747559, 0.2799686789513]",1106,"[312736, 313199, 313230]",9177,9647977
3712,65,[314287],9201,[313922],340461476,"[2.669312000275, 356.1069335938, 0.2257410734892]",1097,"[312286, 313109, 313381]",9183,9683311
3713,108,[314288],9201,[314112],340461476,"[5.117813110352, 299.501953125]",1114,"[312471, 312968]",9174,9701919
3714,338,[314289],9201,[314139],340461476,[1.134254574776],701,[312873],9183,9673237
3715,431,[314290],9201,[],340461476,"[0.2117340564728, 669.344543457]",1112,"[311056, 313011]",9174,9698389
3716,444,[314291],9201,[],340461476,"[0.003529038978741, 47.34940338135, 178.657623291]",1085,"[311247, 312504, 312730]",9156,9670282
3717,461,[314292],9201,"[313071, 313741]",340461476,"[0.003529038978741, 47.34940338135, 178.657623291]",1085,"[311247, 312504, 312730]",9156,9670282
3718,555,[314293],9201,[],340461476,"[0.003529038978741, 47.34940338135, 178.657623291]",1085,"[311247, 312504, 312730]",9156,9670282
3719,556,[314294],9201,"[313286, 313430, 313931, 314070]",340461476,"[0.04186537489295, 1.489865064621, 0.1409162282944, 1.877358198166, 336.6022033691]",1061,"[312270, 312415, 312601, 312783, 312963]",9177,9704991
3720,591,[314295],9201,"[313364, 313523, 313744, 314023]",340461476,"[24.04740333557, 82.65403747559, 0.2799686789513]",1106,"[312736, 313199, 313230]",9177,9647977
3721,614,[314296],9201,[],340461476,"[344.186920166, 58.67827224731]",1111,"[312782, 313147]",9177,9704943
3722,639,[314297],9201,"[313177, 313574]",340461476,[1.134254574776],701,[312873],9183,9673237
3723,934,[314298],9201,"[313231, 313351, 313766]",340461476,[1.134254574776],701,[312873],9183,9673237
3724,955,[314299],9201,[313919],340461476,"[2.669312000275, 356.1069335938, 0.2257410734892]",1097,"[312286, 313109, 313381]",9183,9683311
3725,768,[314300],9202,[],340461476,[],0,[],0,0
3726,0,[],9202,[],340461476,[559.8659057617],1136,[313534],9202,9722460
3727,0,[],9202,[],340461476,[440.7770385742],1151,[313322],9202,9722356
3728,0,[],9202,[],340461476,[440.7770385742],1151,[313322],9202,9731714
3729,0,[],9202,[],340461476,"[18.74823379517, 105.0244216919]",1103,"[312340, 313221]",9202,9709558
3730,0,[],9202,[],340461476,"[0.1087269037962, 16.05304908752]",1070,"[312669, 313588]",9202,9725348
3731,0,[],9202,[],340461476,"[0.004648210015148, 359.5017089844]",1204,"[312217, 313259]",9202,9684111
3732,0,[],9202,[],340461476,"[0.214089602232, 5.290740013123, 23.15744972229]",1045,"[311662, 312998, 313612]",9202,9731436
3733,0,[],9202,[],340461476,"[1.133390188217, 0.09996099770069]",356,"[313382, 313506]",9202,9728372
3734,0,[],9202,[],340461476,"[1.012439846992, 247.1147766113]",1043,"[312067, 313576]",9202,9718816
3735,0,[],9202,[],340461476,"[8.323744773865, 0.5165092349052, 0.0006826000171714]",216,"[313064, 313616, 313785]",9202,9693470
3736,0,[],9202,[],340461476,[16.42441368103],258,[313617],9202,9731265
3737,0,[],9202,[],340461476,[142.0223693848],1089,[313353],9202,9715304
3738,0,[],9202,[],340461476,"[0.3728029429913, 221.9104003906]",1207,"[312928, 313420]",9202,9727936
3739,0,[],9202,[],340461476,[5.514490127563],530,[312988],9202,9715834
3740,0,[],9202,[],340461476,"[0.06072660163045, 31.03424453735]",1044,"[313308, 313411]",9202,9731598
3741,0,[],9202,[],340461476,"[1.012439846992, 247.1147766113]",1043,"[312067, 313576]",9202,9728468
3742,0,[],9202,[],340461476,"[0.214089602232, 5.290740013123, 23.15744972229]",1045,"[311662, 312998, 313612]",9202,9687202
3743,0,[],9202,[],340461476,[559.8659057617],1136,[313534],9202,9721889
3744,0,[],9202,[],340461476,[241.8203430176],1201,[313373],9202,9712253
3745,0,[],9202,[],340461476,[142.0223693848],1089,[313353],9202,9696489
3746,0,[],9202,[],340461476,[17.6123790741],733,[313623],9202,9712051
3747,0,[],9202,[],340461476,"[17.62057495117, 0.8932968378067]",1030,"[313625, 313698]",9202,9715172
3748,17,[314301],9202,"[313164, 314106, 314197]",340461476,[34.60597991943],688,[312952],9178,9703428
3749,1033,[314302],9202,"[312844, 312958, 313582, 313613, 314065]",340461476,[53.1580696106],550,[312627],9160,9681259
3750,79,[314303],9202,"[313144, 313219, 313515, 314258]",340461476,[277.1426696777],1106,[312736],9160,9646159
3751,113,[314304],9202,[],340461476,[53.34992218018],803,[312454],9169,9687478
3752,134,[314305],9202,[313630],340461476,[53.34992218018],803,[312454],9169,9687478
3753,148,[314306],9202,"[313977, 314235]",340461476,[11.44598674774],481,[313206],9181,9709396
3754,149,[314307],9202,[],340461476,"[0.1672133952379, 2.38377571106, 0.03030291572213, 7.33540725708, 889.5967407227]",1061,"[312270, 312415, 312601, 312783, 312963]",9172,9668156
3755,1100,[314308],9202,"[311899, 312412, 313398, 313884, 314091]",340461476,"[0.1672133952379, 2.38377571106, 0.03030291572213, 7.33540725708, 889.5967407227]",1061,"[312270, 312415, 312601, 312783, 312963]",9172,9668156
3756,180,[314309],9202,[313183],340461476,[3.426939725876],543,[313033],9181,9703638
3757,309,[314310],9202,[314064],340461476,"[0.008432200178504, 149.303237915, 0.04098540171981]",789,"[312406, 312695, 312797]",9160,9683932
3758,1110,[314311],9202,[],340461476,"[0.006410200148821, 2.545132637024]",701,"[312731, 312873]",9178,9702668
3759,364,[314312],9202,"[313299, 314242]",340461476,"[283.7339782715, 0.02778432145715]",1111,"[312782, 313147]",9169,9681249
3760,379,[314313],9202,[313264],340461476,[113.1450958252],550,[312627],9157,9671413
3761,967,[314314],9202,"[313069, 313550]",340461476,"[0.07227701693773, 1.295136809349, 1.166955947876]",1177,"[311750, 312644, 312895]",9184,9690405
3762,453,[314315],9202,"[313265, 313754, 313929]",340461476,[165.5864868164],845,[313054],9175,9703270
3763,488,[314316],9202,"[313191, 313910]",340461476,"[0.004119200166315, 15.73508358002]",461,"[312687, 313071]",9178,9683941
3764,587,[314317],9202,"[313396, 314052]",340461476,"[0.07227701693773, 1.295136809349, 1.166955947876]",1177,"[311750, 312644, 312895]",9184,9690405
3765,648,[314318],9202,[],340461476,[53.34992218018],803,[312454],9169,9687478
3766,656,[314319],9202,"[313709, 313775]",340461476,[53.1580696106],550,[312627],9160,9681259
3767,1029,[314320],9202,"[313659, 314030]",340461476,"[0.006410200148821, 2.545132637024]",701,"[312731, 312873]",9178,9702668
3768,784,[314321],9202,[],340461476,[53.1580696106],550,[312627],9160,9681259
3769,842,[314322],9202,[313303],340461476,"[0.02912494912744, 74.33121490479, 11.30740070343]",1101,"[311085, 313000, 313056]",9178,9690650
3770,847,[314323],9202,[313765],340461476,"[0.008432200178504, 149.303237915, 0.04098540171981]",789,"[312406, 312695, 312797]",9160,9683932
3771,1126,[314324],9202,[313497],340461476,"[0.02912494912744, 74.33121490479, 11.30740070343]",1101,"[311085, 313000, 313056]",9178,9690650
3772,901,[314325],9202,[],340461476,"[0.3050448000431, 111.4808197021]",584,"[312727, 312969]",9175,9703413
3773,1054,[314326],9202,[313331],340461476,[113.1450958252],550,[312627],9157,9671413
3774,920,[314327],9202,"[312955, 313664]",340461476,"[0.006410200148821, 2.545132637024]",701,"[312731, 312873]",9178,9702668
3775,948,[314328],9202,"[313216, 313747, 313900]",340461476,"[0.003178799990565, 14.6066827774]",880,"[312625, 313082]",9175,9687800
3776,240,[314329],9203,"[313631, 313702, 313981]",340461476,[],0,[],0,0
3777,247,[314330],9203,[314264],340461476,[],0,[],0,0
3778,0,[],9203,[],340461476,"[0.1321443915367, 1.549831748009, 133.2144012451]",1114,"[312471, 312968, 313489]",9203,9732952
3779,0,[],9203,[],340461476,[15.93821525574],1095,[313553],9203,9697961
3780,0,[],9203,[],340461476,[15.6929807663],458,[313607],9203,9710533
3781,0,[],9203,[],340461476,"[0.001920800074004, 0.2608062028885, 0.01230300031602, 0.9239513874054]",910,"[313039, 313161, 313293, 313394]",9203,9679121
3782,0,[],9203,[],340461476,"[0.07546465843916, 10.94700145721, 61.19488525391]",1097,"[312286, 313109, 313381]",9203,9726293
3783,0,[],9203,[],340461476,[85.77935028076],1126,[313497],9203,9688262
3784,0,[],9203,[],340461476,[38.47974777222],661,[313610],9203,9732357
3785,0,[],9203,[],340461476,[480.7344360352],1136,[313534],9203,9722637
3786,0,[],9203,[],340461476,"[48.76597976685, 0.08803860098124]",120,"[313669, 313722]",9203,9723508
3787,0,[],9203,[],340461476,"[0.8021386265755, 226.8667144775]",1043,"[312067, 313576]",9203,9716979
3788,0,[],9203,[],340461476,"[0.003505438100547, 272.3370666504]",1204,"[312217, 313259]",9203,9720073
3789,0,[],9203,[],340461476,"[0.3865399956703, 1.126971006393, 1.375260591507]",988,"[312984, 313399, 313415]",9203,9729482
3790,0,[],9203,[],340461476,[509.2259521484],1205,[313326],9203,9719843
3791,0,[],9203,[],340461476,"[13.35776042938, 0.6774588227272]",1030,"[313625, 313698]",9203,9732294
3792,0,[],9203,[],340461476,[480.7344360352],1136,[313534],9203,9729185
3793,0,[],9203,[],340461476,[12.45001220703],258,[313617],9203,9691389
3794,0,[],9203,[],340461476,"[48.70223617554, 313.307434082]",1216,"[313186, 313548]",9203,9706937
3795,3,[314331],9203,[313058],340461476,"[0.3586044311523, 123.0012893677]",1112,"[311056, 313011]",9182,9710741
3796,52,[314332],9203,[313371],340461476,"[0.0004388046800159, 0.1266248375177, 0.3264388144016, 0.03655571117997, 1.946042299271, 243.9691925049, 7.05416727066]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9176,9685025
3797,79,[314333],9203,"[313144, 313219, 313515, 314258, 314303]",340461476,"[0.06195640191436, 1.030083060265, 92.96712493896]",200,"[312926, 313063, 313204]",9179,9704246
3798,149,[314334],9203,[314307],340461476,[4.842420578003],645,[313076],9182,9710247
3799,154,[314335],9203,[],340461476,[10.40930938721],618,[312557],9152,9679144
3800,160,[314336],9203,"[313045, 313769, 313867]",340461476,"[0.007109600119293, 9.991318702698]",725,"[312575, 313018]",9176,9688151
3801,191,[314337],9203,[],340461476,[40.92975234985],1191,[312752],9185,9697635
3802,1159,[314338],9203,"[312863, 313091]",340461476,[54.80109024048],840,[312954],9167,9656721
3803,333,[314339],9203,"[313093, 313847]",340461476,"[0.5306578278542, 165.0625762939]",584,"[312727, 312969]",9173,9687838
3804,335,[314340],9203,"[313549, 313984]",340461476,[4.842420578003],645,[313076],9182,9710247
3805,342,[314341],9203,[313605],340461476,[424.2198181152],1156,[312567],9149,9663025
3806,390,[314342],9203,[313507],340461476,[10.40930938721],618,[312557],9152,9679144
3807,982,[314343],9203,[],340461476,[54.80109024048],840,[312954],9167,9656721
3808,407,[314344],9203,[],340461476,"[0.6950072050095, 199.5110168457]",1009,"[312771, 313107]",9176,9685475
3809,617,[314345],9203,"[313389, 313829, 313951, 313967]",340461476,[77.32722473145],1141,[313150],9185,9707731
3810,619,[314346],9203,[],340461476,"[0.3586044311523, 123.0012893677]",1112,"[311056, 313011]",9182,9710741
3811,730,[314347],9203,"[313212, 313436]",340461476,"[0.1280771642923, 270.7622070312]",1199,"[311182, 312565]",9146,9660292
3812,731,[314348],9203,[314031],340461476,[54.80109024048],840,[312954],9167,9656721
3813,983,[314349],9203,"[313639, 313860]",340461476,"[0.0004388046800159, 0.1266248375177, 0.3264388144016, 0.03655571117997, 1.946042299271, 243.9691925049, 7.05416727066]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9176,9685025
3814,906,[314350],9203,[],340461476,"[0.6950072050095, 199.5110168457]",1009,"[312771, 313107]",9176,9685475
3815,933,[314351],9203,[],340461476,[40.92975234985],1191,[312752],9185,9697635
3816,941,[314352],9203,[313781],340461476,[424.2198181152],1156,[312567],9149,9663025
3817,0,[],9204,[],340461476,[595.2796020508],1187,[313682],9204,9730922
3818,0,[],9204,[],340461476,"[0.0001988000003621, 14.67071628571]",533,"[312762, 313622]",9204,9721326
3819,0,[],9204,[],340461476,"[11.42373180389, 0.0008964000153355]",426,"[313651, 313772]",9204,9733712
3820,0,[],9204,[],340461476,[264.373046875],1186,[313440],9204,9708499
3821,0,[],9204,[],340461476,"[16.10446739197, 60.59310531616]",1103,"[312340, 313221]",9204,9657983
3822,0,[],9204,[],340461476,[431.7552185059],1151,[313322],9204,9692802
3823,0,[],9204,[],340461476,"[0.0289826579392, 0.001496749115176, 1.189551711082, 1.010640025139]",1052,"[311371, 312604, 312946, 313552]",9204,9717979
3824,0,[],9204,[],340461476,[15.56945133209],733,[313623],9204,9730483
3825,0,[],9204,[],340461476,"[0.002707986161113, 215.7897491455]",1204,"[312217, 313259]",9204,9730284
3826,0,[],9204,[],340461476,[109.0762176514],1089,[313353],9204,9733231
3827,0,[],9204,[],340461476,[385.7681884766],1205,[313326],9204,9726972
3828,0,[],9204,[],340461476,"[16.10446739197, 60.59310531616]",1103,"[312340, 313221]",9204,9717486
3829,0,[],9204,[],340461476,"[36.96635437012, 0.8591437935829]",120,"[313669, 313722]",9204,9730834
3830,0,[],9204,[],340461476,[49.78308105469],1149,[313716],9204,9733908
3831,0,[],9204,[],340461476,[264.373046875],1186,[313440],9204,9727664
3832,0,[],9204,[],340461476,[49.78308105469],1149,[313716],9204,9727409
3833,0,[],9204,[],340461476,[1.498757362366],545,[313455],9204,9733390
3834,0,[],9204,[],340461476,"[0.4881100058556, 0.06232681497931, 108.4250335693]",1118,"[312534, 312693, 313667]",9204,9720532
3835,0,[],9204,[],340461476,"[36.96635437012, 0.8591437935829]",120,"[313669, 313722]",9204,9733069
3836,1078,[314353],9204,[],340461476,[259.3081359863],1144,[312803],9159,9682910
3837,83,[314354],9204,"[313501, 313629, 313923]",340461476,[11.39436912537],160,[313045],9177,9705159
3838,132,[314355],9204,"[313837, 314066]",340461476,"[1.073969960213, 83.11634063721]",1009,"[312771, 313107]",9174,9682914
3839,1038,[314356],9204,"[312901, 314239]",340461476,[16.72235679626],193,[313297],9186,9701512
3840,303,[314357],9204,"[313752, 314265]",340461476,"[0.0002385412954027, 0.0801015868783, 0.2917553186417, 0.02052034623921, 0.627710044384, 402.9344177246, 0.4939591288567]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9174,9701665
3841,325,[314358],9204,[],340461476,"[2.669312000275, 356.1069335938, 0.2257410734892]",1097,"[312286, 313109, 313381]",9183,9683311
3842,334,[314359],9204,[],340461476,"[40.1004486084, 405.4956359863, 0.7584220170975]",1074,"[312603, 312867, 312906]",9165,9677327
3843,497,[314360],9204,[313620],340461476,"[353.6188354492, 0.03657139465213]",1111,"[312782, 313147]",9168,9686143
3844,667,[314361],9204,"[313243, 314028, 314053]",340461476,"[1.073969960213, 83.11634063721]",1009,"[312771, 313107]",9174,9682914
3845,1217,[314362],9204,[],340461476,[16.72235679626],193,[313297],9186,9701512
3846,707,[314363],9204,"[313435, 313711, 314075]",340461476,"[1.073969960213, 83.11634063721]",1009,"[312771, 313107]",9174,9682914
3847,1041,[314364],9204,[313779],340461476,"[2.669312000275, 356.1069335938, 0.2257410734892]",1097,"[312286, 313109, 313381]",9183,9683311
3848,941,[314365],9204,"[313781, 314352]",340461476,"[0.1741383969784, 28.33742523193, 0.01368420012295, 0.8817664384842]",910,"[313039, 313161, 313293, 313394]",9186,9707852
3849,0,[],9205,[],340461476,[23.4831237793],661,[313610],9205,9706061
3850,0,[],9205,[],340461476,"[0.1392558068037, 51.49851226807, 0.154317304492]",1060,"[312456, 313541, 313797]",9205,9709151
3851,0,[],9205,[],340461476,[304.994720459],1136,[313534],9205,9734286
3852,0,[],9205,[],340461476,"[0.001398000051267, 14.22821903229]",254,"[313632, 313673]",9205,9702826
3853,0,[],9205,[],340461476,"[5.653356075287, 0.04099940136075]",99,"[313586, 313643]",9205,9731767
3854,0,[],9205,[],340461476,[8.626282691956],1029,[313659],9205,9725413
3855,0,[],9205,[],340461476,[200.3226470947],1186,[313440],9205,9728614
3856,0,[],9205,[],340461476,[1.509528875351],112,[313025],9205,9715855
3857,0,[],9205,[],340461476,[143.7916412354],1149,[313716],9205,9725231
3858,0,[],9205,[],340461476,[143.7916412354],1149,[313716],9205,9709409
3859,0,[],9205,[],340461476,[778.2860107422],1203,[313719],9205,9706236
3860,0,[],9205,[],340461476,[143.7916412354],1149,[313716],9205,9731434
3861,0,[],9205,[],340461476,"[0.4277018010616, 0.04725393652916, 82.17156982422]",1118,"[312534, 312693, 313667]",9205,9731402
3862,0,[],9205,[],340461476,"[0.02809160016477, 1.187379598618]",314,"[313379, 313449]",9205,9734497
3863,0,[],9205,[],340461476,"[0.08184567838907, 0.7037932276726, 232.3912811279, 10.8904132843, 16.46638679504, 12.92662334442]",1144,"[312803, 313196, 313365, 313437, 313578, 313696]",9205,9699651
3864,0,[],9205,[],340461476,[82.67273712158],1089,[313353],9205,9718403
3865,5,[314366],9205,[314034],340461476,"[0.00139895407483, 37.55223464966, 23.52196884155]",1134,"[311925, 313145, 313357]",9187,9700340
3866,66,[314367],9205,[],340461476,"[0.004119200166315, 15.73508358002]",461,"[312687, 313071]",9178,9683941
3867,84,[314368],9205,"[313471, 313864]",340461476,"[0.4267785847187, 0.1843700408936, 1.618449807167, 282.0947875977]",1077,"[311495, 311717, 312280, 312819]",9166,9678366
3868,92,[314369],9205,[313545],340461476,[53.1580696106],550,[312627],9160,9681259
3869,253,[314370],9205,[],340461476,[53.34992218018],803,[312454],9169,9687478
3870,1146,[314371],9205,"[311956, 314016]",340461476,"[0.004119200166315, 15.73508358002]",461,"[312687, 313071]",9178,9683941
3871,972,[314372],9205,[],340461476,[165.5864868164],845,[313054],9175,9703270
3872,356,[314373],9205,"[313382, 313506, 313868]",340461476,"[0.4267785847187, 0.1843700408936, 1.618449807167, 282.0947875977]",1077,"[311495, 311717, 312280, 312819]",9166,9678366
3873,361,[314374],9205,"[313402, 313803]",340461476,"[0.0005292000132613, 11.53005123138, 0.02166219986975]",456,"[312180, 312758, 312964]",9163,9652816
3874,1141,[314375],9205,[313150],340461476,[165.5864868164],845,[313054],9175,9703270
3875,526,[314376],9205,[313853],340461476,"[0.4267785847187, 0.1843700408936, 1.618449807167, 282.0947875977]",1077,"[311495, 311717, 312280, 312819]",9166,9678366
3876,533,[314377],9205,[313622],340461476,"[0.6082924604416, 273.1278686523]",1204,"[312217, 313259]",9181,9708841
3877,577,[314378],9205,"[313522, 314227]",340461476,"[0.05288400128484, 11.87233829498]",636,"[313075, 313269]",9187,9709051
3878,581,[314379],9205,"[313490, 314159]",340461476,"[2.708815336227, 0.06767419725657, 0.000173000007635]",79,"[313144, 313219, 313515]",9187,9708949
3879,588,[314380],9205,[312628],340461476,"[0.6082924604416, 273.1278686523]",1204,"[312217, 313259]",9181,9708841
3880,700,[314381],9205,"[314188, 314211]",340461476,[307.1171875],1089,[313353],9187,9687616
3881,774,[314382],9205,[312679],340461476,[158.8285064697],676,[312843],9166,9678322
3882,1045,[314383],9205,"[311662, 312998, 313612, 314078]",340461476,[53.1580696106],550,[312627],9160,9681259
3883,836,[314384],9205,"[313274, 313330, 313945, 314079]",340461476,"[7.746304035187, 14.73073196411]",840,"[312954, 313275]",9184,9696780
3884,847,[314385],9205,"[313765, 314323]",340461476,"[0.6661692857742, 0.1943229883909, 12.35432720184]",1059,"[311780, 312117, 312573]",9175,9686827
3885,874,[314386],9205,"[313369, 313816, 313862]",340461476,"[0.00139895407483, 37.55223464966, 23.52196884155]",1134,"[311925, 313145, 313357]",9187,9712789
3886,881,[314387],9205,[],340461476,"[0.002515992149711, 0.01467810664326, 0.03444193303585, 0.1685979813337, 0.4175110757351, 121.5816650391, 250.6052398682]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9187,9715922
3887,922,[314388],9205,[],340461476,"[0.1701061576605, 0.4371985793114, 1.361582159996, 31.52710533142, 83.83165740967]",1090,"[311489, 311817, 311867, 312698, 312948]",9169,9681220
3888,938,[314389],9205,"[313352, 313439]",340461476,"[0.008432200178504, 149.303237915, 0.04098540171981]",789,"[312406, 312695, 312797]",9160,9683932
3889,945,[314390],9205,"[313718, 313973, 314061]",340461476,"[0.002515992149711, 0.01467810664326, 0.03444193303585, 0.1685979813337, 0.4175110757351, 121.5816650391, 250.6052398682]",1071,"[311536, 311659, 311856, 311870, 312085, 312917, 313211]",9187,9715922
3890,709,[314391],9206,[313954],340461476,[],0,[],0,0
3891,872,[314392],9206,[],340461476,[],0,[],0,0
3892,0,[],9206,[],340461476,"[0.003052722662687, 10.19339847565, 9.921684265137]",1080,"[311634, 312338, 313618]",9206,9736086
3893,0,[],9206,[],340461476,[439.9446411133],1186,[313440],9206,9723515
3894,0,[],9206,[],340461476,"[15.80908870697, 0.04798340052366]",153,"[313646, 313822]",9206,9660176
3895,0,[],9206,[],340461476,[303.7220458984],1151,[313322],9206,9735770
3896,0,[],9206,[],340461476,"[15.80908870697, 0.04798340052366]",153,"[313646, 313822]",9206,9735738
3897,0,[],9206,[],340461476,[8.162787437439],1011,[313731],9206,9732576
3898,0,[],9206,[],340461476,"[10.52220916748, 34.82911300659]",1103,"[312340, 313221]",9206,9732544
3899,0,[],9206,[],340461476,[0.8612802028656],545,[313455],9206,9722806
3900,0,[],9206,[],340461476,[254.4261169434],1153,[313748],9206,9713250
3901,0,[],9206,[],340461476,"[0.00103579997085, 16.55571174622]",702,"[312766, 313658]",9206,9732115
3902,0,[],9206,[],340461476,"[0.002950400114059, 0.836771607399, 2.920313358307]",200,"[313063, 313204, 313615]",9206,9736060
3903,0,[],9206,[],340461476,"[57.08692932129, 5.53106880188]",120,"[313669, 313722]",9206,9707639
3904,0,[],9206,[],340461476,"[16.33731269836, 0.002184400102124]",426,"[313651, 313772]",9206,9720283
3905,0,[],9206,[],340461476,[16.27809906006],1029,[313659],9206,9688564
3906,0,[],9206,[],340461476,"[2.704923868179, 0.001231200061738]",1001,"[313539, 313811]",9206,9720007
3907,0,[],9206,[],340461476,"[0.2767737209797, 0.7373721003532, 59.36742019653]",1114,"[312471, 312968, 313489]",9206,9732210
3908,0,[],9206,[],340461476,"[10.52220916748, 34.82911300659]",1103,"[312340, 313221]",9206,9735198
3909,0,[],9206,[],340461476,[231.1439666748],1136,[313534],9206,9713218
3910,0,[],9206,[],340461476,[254.4261169434],1153,[313748],9206,9732123
3911,73,[314393],9206,"[313470, 314036]",340461476,"[0.2361228168011, 23.34730529785]",1091,"[311204, 312115]",9137,9657042
3912,1014,[314394],9206,[313340],340461476,[477.954864502],1195,[313117],9182,9675500
3913,412,[314395],9206,[],340461476,"[20.51803207397, 533.0671386719]",1122,"[312378, 312655]",9170,9665792
3914,480,[314396],9206,"[313241, 313321, 313871]",340461476,[0.09710659831762],906,[312738],9167,9669829
3915,1206,[314397],9206,[312193],340461476,[4.842420578003],645,[313076],9182,9710247
3916,617,[314398],9206,"[313389, 313829, 313951, 313967, 314345]",340461476,"[20.51803207397, 533.0671386719]",1122,"[312378, 312655]",9170,9665792
3917,670,[314399],9206,"[313556, 313575, 314054, 314229]",340461476,"[7.567368507385, 0.02232239954174]",932,"[312939, 313022]",9173,9697902
3918,834,[314400],9206,"[313663, 314282]",340461476,[77.32722473145],1141,[313150],9185,9707731
3919,951,[314401],9206,"[313468, 313749, 314063, 314253]",340461476,"[0.1632946878672, 5.536648750305, 122.880897522]",1097,"[311378, 312286, 313109]",9173,9691819
3920,681,[314402],9207,[],340461476,[],0,[],0,0
3921,0,[],9207,[],340461476,"[16.05121994019, 116.3677825928]",1216,"[313186, 313548]",9207,9724223
3922,0,[],9207,[],340461476,[244.1044769287],1151,[313322],9207,9733532
3923,0,[],9207,[],340461476,[12.34053993225],1029,[313659],9207,9683072
3924,0,[],9207,[],340461476,"[0.09196437895298, 29.87174987793, 1.819363355637, 0.001313690212555]",1060,"[312456, 313541, 313797, 313942]",9207,9711343
3925,0,[],9207,[],340461476,[287.8012390137],1136,[313534],9207,9730269
3926,0,[],9207,[],340461476,[680.8744506836],1153,[313748],9207,9720817
